symbol,financial_currency,currency_flag,periods_available,ebit,total_liabilities,ni_0,ni_1,cfo_0,cfo_1,ta_0,ta_1,ltd_0,ltd_1,ca_0,ca_1,cl_0,cl_1,rev_0,rev_1,cogs_0,cogs_1,shares_0,shares_1,ar_0,ar_1,ppe_net_0,ppe_net_1,ppe_gross_0,ppe_gross_1,dep_0,dep_1,sga_0,sga_1,sti_0,sti_1,error_reason
SAGCEM,INR,OK,5,432500000.0,26443500000.0,-110700000.0,-2097900000.0,2155600000.0,2339300000.0,45052700000.0,41766000000.0,12297800000.0,9915100000.0,7599300000.0,6963700000.0,12058000000.0,11990700000.0,25733200000.0,21975700000.0,6411800000.0,5666400000.0,130707548.0,130707548.0,2259400000.0,2041700000.0,32248100000.0,31083800000.0,52212900000.0,48702600000.0,2396500000.0,2307500000.0,5909300000.0,5144800000.0,1403100000.0,1030800000.0,
SAGILITY,INR,OK,4,13380610000.0,29419810000.0,9247680000.0,5391230000.0,12029690000.0,12140670000.0,126010780000.0,110506590000.0,0.0,5670420000.0,29445410000.0,18207650000.0,18975010000.0,10890980000.0,71928510000.0,55699180000.0,45102760000.0,34989010000.0,4681328413.0,4681328413.0,18390310000.0,8658160000.0,9491680000.0,9236340000.0,9491680000.0,15005320000.0,4873690000.0,4668560000.0,,2126900000.0,5812560000.0,365510000.0,
SAHLIBHFI,INR,OK,5,255400000.0,602500000.0,194800000.0,160000000.0,-197500000.0,-269900000.0,2322300000.0,1953500000.0,560900000.0,195546000.0,2243200000.0,1330480000.0,37200000.0,215085000.0,410500000.0,350600000.0,99400000.0,93700000.0,30888400.0,30888400.0,5100000.0,3100000.0,43300000.0,33816000.0,,44285000.0,1300000.0,900000.0,54400000.0,64200000.0,50200000.0,119162000.0,
SAHYADRI,INR,OK,5,420600000.0,1260100000.0,290000000.0,194600000.0,1213400000.0,538900000.0,5321000000.0,5429100000.0,500000.0,71200000.0,2982300000.0,2995900000.0,1197000000.0,1505200000.0,6768300000.0,6005300000.0,3873600000.0,3402100000.0,10946300.0,10946300.0,384200000.0,388100000.0,2071500000.0,2298400000.0,2071500000.0,4025900000.0,245200000.0,248300000.0,,773000000.0,399900000.0,29400000.0,
SAIL,INR,OK,5,66636600000.0,755402200000.0,33728000000.0,23718200000.0,190393000000.0,99143000000.0,1358961100000.0,1363709400000.0,72190300000.0,101009500000.0,359197300000.0,418883600000.0,436204900000.0,461900900000.0,1108108400000.0,1024790600000.0,550818800000.0,509971900000.0,4130525289.0,4130525289.0,65067400000.0,76099400000.0,851503700000.0,807505000000.0,851503700000.0,1449906700000.0,59876800000.0,56506800000.0,,33652500000.0,21592700000.0,559000000.0,
SAILIFE,INR,OK,5,5054310000.0,11424520000.0,3489100000.0,1701320000.0,5091330000.0,3140450000.0,36261400000.0,31599750000.0,205040000.0,0.0,14105300000.0,15045110000.0,8336780000.0,7324900000.0,21924920000.0,16945700000.0,12539470000.0,10148820000.0,211779234.0,208414389.0,3736230000.0,3547830000.0,20791680000.0,16078020000.0,20791680000.0,22025810000.0,1668550000.0,1385730000.0,,469330000.0,1799200000.0,2811330000.0,
SAIPARENT,INR,OK,3,443670000.0,5999650000.0,196290000.0,84150000.0,331490000.0,-297640000.0,7235790000.0,2681010000.0,1234590000.0,386980000.0,3845440000.0,1873460000.0,4760000000.0,1527620000.0,4949580000.0,1537620000.0,2702710000.0,949670000.0,44179231.0,44179231.0,1965220000.0,1270620000.0,1731780000.0,654340000.0,1731780000.0,944370000.0,82040000.0,94190000.0,,46180000.0,68740000.0,,
SAKAR,INR,OK,5,476111000.0,1565570000.0,304846000.0,175020000.0,492580000.0,340321000.0,4810095000.0,4152610000.0,313530000.0,535942000.0,1404586000.0,887272000.0,1095371000.0,631861000.0,2517360000.0,1775847000.0,1232767000.0,822627000.0,,21949910.0,500833000.0,307231000.0,3230243000.0,3216129000.0,3230243000.0,3977453000.0,235645000.0,208822000.0,,21044000.0,2175000.0,2077000.0,
SAKHTISUG,INR,OK,5,1365262000.0,12097604000.0,281345000.0,799712000.0,-35116000.0,405834000.0,14379809000.0,15307528000.0,6194660000.0,6709623000.0,3897374000.0,5023826000.0,5552536000.0,6362945000.0,8989702000.0,9285406000.0,5305283000.0,5539459000.0,118849036.0,118849036.0,21880000.0,160467000.0,7805024000.0,7997515000.0,7805024000.0,11552982000.0,379829000.0,371011000.0,,159251000.0,827636000.0,4525000.0,
SAKSOFT,INR,OK,5,1885516000.0,2982209000.0,1332698000.0,1088003000.0,1710946000.0,1110029000.0,10771776000.0,9928360000.0,188361000.0,326130000.0,5143865000.0,4514750000.0,2375153000.0,2679780000.0,10071912000.0,8830094000.0,5116493000.0,4154368000.0,127839193.0,127121943.0,1927051000.0,1939990000.0,247414000.0,313630000.0,247414000.0,973490000.0,134585000.0,126342000.0,,244850000.0,1616247000.0,289870000.0,
SALASAR,INR,OK,5,958791000.0,13194587000.0,172163000.0,191046000.0,1610123000.0,-54651000.0,21538462000.0,17252558000.0,94389000.0,208727000.0,14825210000.0,12682404000.0,12760958000.0,8941773000.0,15027689000.0,14474344000.0,12145197000.0,11876759000.0,1747950290.0,1726770290.0,6444717000.0,4641567000.0,4429151000.0,4063862000.0,4429151000.0,7165203000.0,255697000.0,194191000.0,,374572000.0,2089328000.0,298000.0,
SALONA,INR,OK,5,247624000.0,2204746000.0,15614000.0,31331000.0,792689000.0,637382000.0,3042511000.0,3544951000.0,527744000.0,640712000.0,1753767000.0,2266108000.0,1563689000.0,1968462000.0,5938162000.0,6621564000.0,4907991000.0,5669899000.0,5262400.0,5262400.0,793328000.0,1172025000.0,1245099000.0,1256605000.0,1245099000.0,2165803000.0,101125000.0,77384000.0,,299391000.0,22652000.0,20812000.0,
SALZERELEC,INR,OK,5,1212274000.0,7694589000.0,529416000.0,460306000.0,464819000.0,-112865000.0,13718239000.0,11797593000.0,280838000.0,223151000.0,9989155000.0,8444854000.0,7063105000.0,5739917000.0,17583796000.0,14183284000.0,13507609000.0,10619437000.0,17682737.0,17682737.0,4455253000.0,4054762000.0,3369301000.0,3080102000.0,3369301000.0,2998651000.0,273222000.0,234179000.0,,,184043000.0,168617000.0,
SAMBHAAV,INR,OK,5,21193000.0,111340000.0,2363000.0,4029000.0,80240000.0,209170000.0,965661000.0,1007180000.0,1076000.0,5962000.0,315113000.0,308208000.0,50884000.0,86086000.0,431008000.0,418713000.0,173686000.0,159075000.0,191110840.0,191110840.0,141117000.0,135934000.0,347556000.0,379524000.0,347556000.0,779335000.0,44364000.0,55300000.0,,16146000.0,26656000.0,7956000.0,
SAMBHV,INR,OK,4,2315190000.0,10120980000.0,1421510000.0,572650000.0,2115260000.0,1261900000.0,20657050000.0,9401340000.0,2258870000.0,1814280000.0,9640620000.0,3153120000.0,7418990000.0,2967380000.0,24132430000.0,15113550000.0,17219150000.0,10644690000.0,294671429.0,294671429.0,2225980000.0,940970000.0,9227760000.0,6093920000.0,9227760000.0,6560580000.0,483920000.0,343540000.0,,,1302280000.0,,
SAMHI,INR,OK,5,4434230000.0,21678780000.0,5029900000.0,855000000.0,4069790000.0,3570370000.0,44543030000.0,36672900000.0,15085290000.0,19633430000.0,3318030000.0,2053940000.0,4109430000.0,3497860000.0,12477960000.0,11205360000.0,2954200000.0,2597610000.0,222134736.0,221206154.0,678240000.0,684560000.0,30866330000.0,27647360000.0,30866330000.0,39011700000.0,1266650000.0,1168280000.0,,1069440000.0,511040000.0,113160000.0,
SAMMAANCAP,INR,OK,5,-31660600000.0,552519500000.0,-71445600000.0,-18074600000.0,-74658800000.0,87716300000.0,742434200000.0,701810500000.0,479105400000.0,,483641400000.0,195221800000.0,17400000.0,,57801700000.0,73059500000.0,6730500000.0,7384500000.0,1145813871.0,815513143.0,185800000.0,,3176900000.0,3568600000.0,3176900000.0,3568600000.0,884300000.0,830300000.0,,,19329900000.0,16925400000.0,
SAMPANN,INR,OK,5,134652000.0,1049877000.0,67833000.0,39759000.0,-16897857.0,2689689.0,1506497000.0,1222868000.0,786962000.0,843066000.0,522185000.0,341961000.0,260429000.0,197874700.0,1426420000.0,975088000.0,1138731000.0,821498000.0,48810000.0,40610000.0,134130000.0,116290000.0,864170000.0,737919000.0,864170000.0,1295999800.0,59409549.0,57101252.0,,,3502000.0,3219000.0,
SANATHAN,INR,OK,5,2106500000.0,28416100000.0,773500000.0,1604500000.0,3224100000.0,3833500000.0,47136800000.0,35280700000.0,12728600000.0,9382000000.0,15257300000.0,8573400000.0,14258600000.0,6740800000.0,38111800000.0,29986100000.0,26636800000.0,21211700000.0,84404059.0,84404059.0,2170000000.0,1485800000.0,30685800000.0,26372700000.0,30685800000.0,34894600000.0,931000000.0,458600000.0,,596700000.0,1631700000.0,1075000000.0,
SANDESH,INR,OK,5,957042000.0,991865000.0,658433000.0,771215000.0,-1453743000.0,673746000.0,15266407000.0,14418963000.0,,,9962646000.0,9793757000.0,629865000.0,505393000.0,4397039000.0,2941838000.0,2104544000.0,957700000.0,7569421.0,7569421.0,437998000.0,460552000.0,568948000.0,622911000.0,568948000.0,1091413000.0,70072000.0,73202000.0,,224420000.0,6433112000.0,8263934000.0,
SANDHAR,INR,OK,5,3245151000.0,21425496000.0,1986593000.0,1416424000.0,2099100000.0,2469695000.0,34756764000.0,27900008000.0,2650242000.0,2657574000.0,15431184000.0,11541243000.0,16348769000.0,12218434000.0,48520861000.0,38845022000.0,30593631000.0,23843622000.0,60190708.0,60190708.0,8230587000.0,5472000000.0,16057855000.0,14704176000.0,16057855000.0,22708718000.0,1933601000.0,1706012000.0,,712171000.0,281268000.0,113098000.0,
SANDUMA,INR,OK,5,10397300000.0,22572800000.0,6566400000.0,4701700000.0,11427200000.0,8405500000.0,55270700000.0,56482100000.0,5782200000.0,13354700000.0,18130200000.0,18065600000.0,15630100000.0,15563400000.0,50884200000.0,31350600000.0,21333800000.0,11121100000.0,486104814.0,486104814.0,4379100000.0,3744600000.0,30206100000.0,30913600000.0,30206100000.0,34341000000.0,2118200000.0,1207600000.0,,1601400000.0,3082400000.0,1325600000.0,
SANGAMIND,INR,OK,5,2179800000.0,22385700000.0,826000000.0,318000000.0,2687200000.0,4316500000.0,33148200000.0,29552500000.0,7194000000.0,7216900000.0,15960300000.0,13857000000.0,14358800000.0,11594000000.0,31611000000.0,27736200000.0,21111300000.0,18694200000.0,49310016.0,49747214.0,6371200000.0,5175300000.0,16393900000.0,15078100000.0,22362500000.0,14481400000.0,953600000.0,1144900000.0,1488500000.0,1564300000.0,1291600000.0,788300000.0,
SANGHVIMOV,INR,OK,5,2894835000.0,10329331000.0,1842860000.0,1565215000.0,2780137000.0,1617021000.0,23432870000.0,17652832000.0,4945924000.0,2315884000.0,8420580000.0,5845232000.0,4748380000.0,3341581000.0,10704478000.0,7821161000.0,0.0,0.0,86576000.0,86576000.0,2705608000.0,2346615000.0,14307817000.0,11358845000.0,14307817000.0,22300167000.0,1316695000.0,1285053000.0,,641400000.0,2703994000.0,2101154000.0,
SANOFI,INR,OK,5,4464000000.0,5056000000.0,3267000000.0,4135000000.0,4383000000.0,4617000000.0,12548000000.0,16118000000.0,,,8006000000.0,11268000000.0,4914000000.0,7365000000.0,18234000000.0,19890000000.0,9059000000.0,9981000000.0,23030622.0,23030622.0,1767000000.0,2300000000.0,3177000000.0,3299000000.0,5831000000.0,5712000000.0,373000000.0,382000000.0,1393000000.0,1607000000.0,148000000.0,562000000.0,
SANOFICONR,INR,OK,3,3224000000.0,1630000000.0,2401000000.0,1810000000.0,1748000000.0,4390000000.0,5470000000.0,4313000000.0,,,4943000000.0,3917000000.0,1284000000.0,1306000000.0,8780000000.0,7162000000.0,2798000000.0,2288000000.0,23030622.0,23030622.0,296000000.0,137000000.0,351000000.0,279000000.0,429000000.0,316000000.0,117000000.0,45000000.0,1223000000.0,747000000.0,4000000.0,38000000.0,
SANSERA,INR,OK,5,4698550000.0,13871820000.0,3240880000.0,2151640000.0,3870700000.0,3765590000.0,44946760000.0,37355260000.0,956260000.0,1713260000.0,18041310000.0,14594140000.0,10324010000.0,5717420000.0,34979170000.0,30167510000.0,14535260000.0,12414410000.0,62332048.0,61921831.0,6270260000.0,4546190000.0,24372480000.0,21432410000.0,24372480000.0,30073130000.0,2058570000.0,1738080000.0,,613280000.0,3027020000.0,3768580000.0,
SANSTAR,INR,OK,5,398100000.0,1090100000.0,344500000.0,438000000.0,899000000.0,387200000.0,8030400000.0,7575280000.0,99600000.0,147380000.0,3552800000.0,4485690000.0,646400000.0,498770000.0,7846300000.0,9574500000.0,5484300000.0,7091400000.0,182244250.0,182244250.0,948200000.0,1029860000.0,4354400000.0,3052810000.0,4354400000.0,3600350000.0,96300000.0,114500000.0,,462490000.0,1437300000.0,5620000.0,
SAPPHIRE,INR,OK,5,852680000.0,18673380000.0,-319630000.0,192530000.0,5070330000.0,5080020000.0,32558920000.0,30409880000.0,0.0,58530000.0,3383960000.0,4226620000.0,5376380000.0,4587260000.0,31159020000.0,28753630000.0,15883460000.0,14470860000.0,321382905.0,321190894.0,349920000.0,365620000.0,23603650000.0,21769820000.0,31468470000.0,28111140000.0,3921480000.0,3639160000.0,2232280000.0,1935350000.0,731140000.0,1701960000.0,
SAPPL,INR,OK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty balance_sheet or financials from yfinance
SARDAEN,INR,OK,5,16939500000.0,38944100000.0,11058600000.0,6998200000.0,17348400000.0,8857000000.0,113707000000.0,101245800000.0,21344300000.0,23419400000.0,44174900000.0,31468600000.0,9815100000.0,10282700000.0,56437600000.0,46049900000.0,29179900000.0,25726400000.0,352381270.0,352381270.0,2761600000.0,2210400000.0,64110700000.0,64523600000.0,64110700000.0,76343100000.0,3408000000.0,2717000000.0,,1882900000.0,23161500000.0,11980600000.0,
SAREGAMA,INR,OK,5,2895200000.0,6267500000.0,2070700000.0,2042600000.0,1000200000.0,3311900000.0,23219600000.0,20951595000.0,94500000.0,,8925200000.0,12026782000.0,5102800000.0,4183592000.0,9846200000.0,11713600000.0,3811500000.0,6114000000.0,191959490.0,192235290.0,1769200000.0,1432151000.0,2238000000.0,2744218000.0,2238000000.0,2953569000.0,815500000.0,582100000.0,612000000.0,904100000.0,3036700000.0,1112075000.0,
SARLAPOLY,INR,OK,5,-80573000.0,3163059000.0,-131345000.0,623573000.0,742084000.0,624022000.0,8309396000.0,7526644000.0,352564000.0,177542000.0,3157020000.0,2719601000.0,2590751000.0,2182073000.0,3911640000.0,4144932000.0,2253501000.0,2371719000.0,83503000.0,83503000.0,1146988000.0,944471000.0,2241307000.0,2393145000.0,4491569000.0,4635416000.0,252315000.0,250216000.0,342181000.0,291420000.0,861427000.0,493791000.0,
SASKEN,INR,OK,5,798270000.0,2908804000.0,539297000.0,502826000.0,-228348000.0,-571589000.0,11660970000.0,9583522000.0,,,5262671000.0,4052259000.0,2430632000.0,1199793000.0,11131684000.0,5509138000.0,8071002000.0,3961638000.0,15186471.0,15121581.0,1747272000.0,1064598000.0,701593000.0,603932000.0,1394757000.0,1155662000.0,390024000.0,139638000.0,502345000.0,262582000.0,982647000.0,2027434000.0,
SATIA,INR,OK,5,530499000.0,4697894000.0,409121000.0,1186239000.0,2334900000.0,2852870000.0,15578086000.0,14450617000.0,1958119000.0,1381449000.0,3885871000.0,4312005000.0,2277875000.0,1995655000.0,14519113000.0,15119869000.0,7462239000.0,7099422000.0,100000000.0,100000000.0,1286059000.0,1211202000.0,9580569000.0,9011205000.0,9580569000.0,16856744000.0,1392482000.0,1573541000.0,,527176000.0,241327000.0,678728000.0,
SATIN,INR,OK,5,4352151000.0,115192494000.0,3321871000.0,1861260000.0,-9738135000.0,-5634015000.0,143867673000.0,115918097000.0,55800171000.0,42468808000.0,85276372000.0,69709864000.0,58643714000.0,46017415000.0,24036617000.0,22240966000.0,17121251000.0,15428234000.0,109988019.0,109988019.0,81392000.0,20370000.0,1179658000.0,970288000.0,2141802000.0,1834080000.0,302919000.0,272688000.0,754133000.0,678193000.0,7313049000.0,5498005000.0,
SAURASHCEM,INR,OK,5,167468000.0,6263020000.0,144183000.0,69825000.0,364527000.0,302299000.0,15879383000.0,16028276000.0,305596000.0,329180000.0,6088330000.0,6063365000.0,5061747000.0,5228103000.0,16660387000.0,15376239000.0,4463708000.0,3641337000.0,111287280.0,111236954.0,1012100000.0,1007371000.0,9189121000.0,9427698000.0,9189121000.0,16729103000.0,442286000.0,422785000.0,3220096000.0,2954717000.0,1471504000.0,524375000.0,
SAYAJIHOTL,INR,OK,5,110512000.0,1493104000.0,-63178000.0,20753000.0,440540000.0,281280000.0,3046384000.0,3317639000.0,299134000.0,132436000.0,485165000.0,371551000.0,346939000.0,436848000.0,1487843000.0,1382762000.0,624611000.0,562561000.0,17517977.0,17517977.0,168419000.0,102188000.0,1412339000.0,1564338000.0,1412339000.0,2033724000.0,258821000.0,152955000.0,,,71047000.0,3151000.0,
SBC,INR,OK,5,453501000.0,3565017000.0,252728000.0,133668000.0,-723382000.0,-694480000.0,4366962000.0,2713912650.0,404151000.0,267096390.0,3845436000.0,2358225010.0,3156543000.0,1879560550.0,4032071000.0,3000452000.0,3469762000.0,2544697000.0,476190000.0,476190000.0,1357872000.0,822969190.0,405802000.0,298307320.0,405802000.0,375631520.0,17987000.0,16037000.0,,22407630.0,152622000.0,78631000.0,
SBCL,INR,OK,5,1316106000.0,1546298000.0,958585000.0,770553000.0,548862000.0,935869000.0,6359770000.0,5079170000.0,118198000.0,40080000.0,4288774000.0,3293917000.0,1237249000.0,821272000.0,5708607000.0,5083478000.0,3127753000.0,2893041000.0,57604200.0,57604200.0,1555466000.0,1114934000.0,1769037000.0,1567102000.0,1769037000.0,2272222000.0,138202000.0,117761000.0,,,983976000.0,620372000.0,
SBFC,INR,OK,5,6984260000.0,73602500000.0,4508330000.0,3451680000.0,-18926980000.0,-14152580000.0,110854020000.0,85958120000.0,49056890000.0,35415080000.0,44174200000.0,32375670000.0,24345550000.0,18479770000.0,16381890000.0,12373170000.0,6938860000.0,5621800000.0,1105704729.0,1085184588.0,3720000.0,50390000.0,496870000.0,441860000.0,1075250000.0,887640000.0,201090000.0,168080000.0,246740000.0,237730000.0,2562660000.0,4390980000.0,
SBGLP,INR,OK,5,518731000.0,1525825000.0,379013000.0,110361000.0,-62018000.0,-47325000.0,2629924000.0,1852713000.0,750383000.0,645673000.0,2174702000.0,1539176000.0,764753000.0,499408000.0,1429934000.0,358781000.0,801597000.0,163024000.0,173416440.0,173416440.0,370674000.0,42357000.0,342352000.0,289975000.0,342352000.0,317757000.0,16799000.0,4433000.0,,27335000.0,46147000.0,110356000.0,
SBICARD,INR,OK,5,,506022900000.0,21667100000.0,19164100000.0,4930300000.0,-21404600000.0,663277900000.0,655458000000.0,,,,,,,164231800000.0,148255100000.0,,,951600251.0,951356954.0,,,1579800000.0,2269000000.0,1579800000.0,6272900000.0,1362500000.0,1468200000.0,,29386500000.0,,,
SBILIFE,INR,OK,5,,4809599400000.0,24703000000.0,24133000000.0,,,5000459400000.0,4570954300000.0,,,,,,,1122911100000.0,1169198900000.0,,,1003092121.0,1002135083.0,,7880200000.0,6876900000.0,5755900000.0,,10767500000.0,,837500000.0,,5787900000.0,,1726900000.0,
SBIN,INR,OK,4,,77066694225000.0,832987824000.0,775613371000.0,380973900000.0,454840086000.0,83215685742000.0,73141853408000.0,,,,,,,3817091770000.0,3495234156000.0,,,9230617586.0,8924620034.0,,,571521013000.0,463376954000.0,1024044914000.0,886959729000.0,48297185000.0,39914767000.0,54577130000.0,47839189000.0,,,
SCANSTL,INR,OK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty balance_sheet or financials from yfinance
SCHAEFFLER,INR,OK,4,15663100000.0,21647200000.0,11503500000.0,9388600000.0,12900300000.0,8398700000.0,82126800000.0,68829200000.0,,,54650300000.0,42537100000.0,21083700000.0,14880400000.0,95500100000.0,81145900000.0,63054200000.0,54465100000.0,156303670.0,156303670.0,16572700000.0,12929200000.0,24224000000.0,22988500000.0,42634200000.0,38142700000.0,3437200000.0,2815500000.0,1848000000.0,1276500000.0,8646100000.0,8689700000.0,
SCHAND,INR,OK,5,1132320000.0,3446330000.0,759370000.0,635350000.0,747100000.0,998900000.0,13953810000.0,12655980000.0,186370000.0,144410000.0,7256460000.0,5995460000.0,2759200000.0,2165550000.0,7987460000.0,7196560000.0,2566550000.0,2289650000.0,35249632.0,35249632.0,3503310000.0,2753410000.0,1598700000.0,1444270000.0,1598700000.0,2361110000.0,447130000.0,423010000.0,,581180000.0,888740000.0,735000000.0,
SCHNEIDER,INR,OK,5,3423300000.0,15694100000.0,2125600000.0,2678900000.0,2245000000.0,3078900000.0,23438300000.0,19326400000.0,4437600000.0,2422100000.0,16796600000.0,13703600000.0,9709900000.0,8058600000.0,28906300000.0,26367100000.0,18243000000.0,16305400000.0,239104035.0,239104035.0,8126800000.0,6670500000.0,5633200000.0,5052400000.0,5633200000.0,5052400000.0,322700000.0,253600000.0,,,128900000.0,21900000.0,
SCI,INR,OK,5,15962200000.0,42222100000.0,13529200000.0,8435800000.0,13432100000.0,8495100000.0,133185000000.0,117010600000.0,19313000000.0,15090300000.0,48108700000.0,35748500000.0,21575600000.0,16291100000.0,57797900000.0,56058300000.0,44178200000.0,46252200000.0,465799010.0,465799010.0,11923900000.0,11928700000.0,72033500000.0,67151900000.0,72033500000.0,135241500000.0,10638300000.0,9513200000.0,,55400000.0,30310800000.0,12359000000.0,
SCILAL,INR,OK,5,393500000.0,5452100000.0,288200000.0,-1893800000.0,-607700000.0,-494200000.0,35499200000.0,35021900000.0,0.0,0.0,11468200000.0,10929900000.0,3040500000.0,2601400000.0,233000000.0,183000000.0,226700000.0,182500000.0,465799010.0,465799010.0,35400000.0,17400000.0,23893700000.0,23896500000.0,23893700000.0,23953200000.0,24000000.0,23100000.0,,25400000.0,11300000000.0,10596900000.0,
SCODATUBES,INR,OK,4,775980000.0,2975870000.0,388430000.0,317410000.0,-137940000.0,184160000.0,6878960000.0,3304240000.0,440630000.0,574840000.0,4445000000.0,2260600000.0,2498960000.0,2080600000.0,5186500000.0,4848900000.0,3532310000.0,3363960000.0,59908900.0,59908900.0,1379550000.0,893380000.0,1937560000.0,971260000.0,1937560000.0,1331170000.0,92170000.0,181270000.0,,,719320000.0,,
SCPL,INR,OK,5,330447000.0,1076543000.0,191183000.0,165688000.0,342609000.0,380792000.0,2645683000.0,2509603000.0,115131000.0,60167000.0,2109749000.0,2047571000.0,795911000.0,1041157000.0,3660004000.0,3213058000.0,2559497000.0,2156538000.0,10500011.0,10500000.0,356616000.0,455308000.0,477105000.0,394997000.0,477105000.0,1239156000.0,88530000.0,79373000.0,,56107000.0,1616000.0,1348000.0,
SDBL,INR,OK,5,446246000.0,6459397000.0,103577000.0,1044963000.0,2108959000.0,422240000.0,14652110000.0,13433548000.0,309276000.0,351339000.0,5113497000.0,6563608000.0,5011248000.0,4508971000.0,12293172000.0,14429028000.0,8113829000.0,9258074000.0,207901312.0,205901312.0,1750200000.0,2539477000.0,9202583000.0,6605532000.0,9202583000.0,8177827000.0,333497000.0,259661000.0,,1632480000.0,4159000.0,5379000.0,
SEAMECLTD,INR,OK,5,2900500000.0,5569900000.0,2513900000.0,896200000.0,3213000000.0,2985200000.0,18607600000.0,13791758000.0,1976600000.0,1205945000.0,5842500000.0,3679645000.0,3087200000.0,2185742000.0,9524600000.0,6518200000.0,2850000000.0,2288400000.0,25425000.0,25425000.0,3122100000.0,1592613000.0,8808400000.0,6396020000.0,8808400000.0,12741148000.0,1571800000.0,1306100000.0,,159704000.0,1280600000.0,146528000.0,
